ticker,name,market,market_cap
123700,SJM,KOSPI,59844783830
033560,블루콤,KOSDAQ,59764500000
357250,미래에셋맵스리츠,KOSPI,59738300950
311390,네오크레마,KOSDAQ,59725884080
089150,케이씨티,KOSDAQ,59596250000
466410,사이냅소프트,KOSDAQ,59537611860
419120,산돌,KOSDAQ,59462182480
008420,문배철강,KOSPI,59460164500
003465,유화증권우,KOSPI,59245080750
223310,사토시홀딩스,KOSDAQ,59202811850
28513K,SK케미칼우,KOSPI,59020469100
471820,셀로맥스사이언스,KOSDAQ,59001028380
038070,서린바이오,KOSDAQ,58966285840
072770,멤레이비티,KOSDAQ,58698106572
460470,아이빔테크놀로지,KOSDAQ,58663155600
277070,린드먼아시아,KOSDAQ,58601760000
114450,그린생명과학,KOSDAQ,58600000000
450330,하스,KOSDAQ,58454059020
075180,새론오토모티브,KOSPI,58368000000
369370,블리츠웨이엔터테인먼트,KOSDAQ,58350135870
093240,형지엘리트,KOSPI,58320746050
007680,대원,KOSDAQ,58290464790
000890,보해양조,KOSPI,58286694438
219420,링크제니시스,KOSDAQ,58265095560
001210,금호전기,KOSPI,58229158103
476080,M83,KOSDAQ,58206330000
099520,DGI,KOSDAQ,58141862016
026940,부국철강,KOSPI,58000000000
465480,인스피언,KOSDAQ,57988055840
052460,아이크래프트,KOSDAQ,57847426560
023350,한국종합기술,KOSPI,57816000000
122350,삼기,KOSDAQ,57739178568
088340,유라클,KOSDAQ,57653301280
105760,포스뱅크,KOSDAQ,57604010420
003475,유안타증권우,KOSPI,57523904460
025530,SJM홀딩스,KOSPI,57495930800
245620,EDGC,KOSDAQ,57474989665
000950,전방,KOSPI,57372000000
066130,하츠,KOSDAQ,57344000000
097870,효성오앤비,KOSDAQ,57307500000
403490,우듬지팜,KOSDAQ,57277782608
100660,서암기계공업,KOSDAQ,57267000000
035460,기산텔레콤,KOSDAQ,57154308900
014990,인디에프,KOSPI,57010763205
012280,영화금속,KOSPI,56934284510
079000,와토스코리아,KOSDAQ,56880000000
056700,신화인터텍,KOSDAQ,56842562541
057540,옴니시스템,KOSDAQ,56840314476
038060,루멘스,KOSDAQ,56761621420
189690,포시에스,KOSDAQ,56693085675
033200,모아텍,KOSDAQ,56608180750
122690,서진오토모티브,KOSDAQ,56428560870
007530,와이엠,KOSDAQ,56414475585
051490,나라엠앤디,KOSDAQ,56374000000
352700,씨앤투스,KOSDAQ,56363948355
126640,화신정공,KOSDAQ,56229679640
011330,유니켐,KOSPI,56187022451
007120,미래아이앤지,KOSPI,55908985088
361570,알비더블유,KOSDAQ,55905700995
043910,자연과환경,KOSDAQ,55901988301
221840,하이즈항공,KOSDAQ,55727671780
090080,평화산업,KOSPI,55670890626
190650,코리아에셋투자증권,KOSDAQ,55639480000
340930,유일에너테크,KOSDAQ,55513882710
260660,알리코제약,KOSDAQ,55483816020
050110,캠시스,KOSDAQ,55351814762
200350,아티스트스튜디오,KOSDAQ,55178058000
332290,누보,KOSDAQ,55147886328
032860,더라미,KOSDAQ,55059561269
229000,젠큐릭스,KOSDAQ,54821906100
217480,에스디생명공학,KOSDAQ,54756837359
900300,오가닉티코스메틱,KOSDAQ,54719062968
049800,우진플라임,KOSPI,54700000000
066670,디티씨,KOSDAQ,54580400560
417860,오브젠,KOSDAQ,54578047720
012160,영흥,KOSPI,54302359392
376180,피코그램,KOSDAQ,54291036150
009320,아진전자부품,KOSPI,54229747000
314140,알피바이오,KOSDAQ,54164756250
053160,프리엠스,KOSDAQ,54120000000
054780,키이스트,KOSDAQ,54058930750
273060,와이즈버즈,KOSDAQ,53991752740
003080,SB성보,KOSPI,53953900000
046310,백금T&A,KOSDAQ,53688956070
006920,모헨즈,KOSDAQ,53671800000
355390,크라우드웍스,KOSDAQ,53351495575
171010,램테크놀러지,KOSDAQ,53334344960
033540,파라텍,KOSDAQ,53239011289
002290,삼일기업공사,KOSDAQ,53196000000
002410,범양건영,KOSPI,53173451700
103840,우양,KOSDAQ,53109058860
086040,바이오톡스텍,KOSDAQ,53061171275
35320K,대덕전자1우,KOSPI,52911854750
065130,탑엔지니어링,KOSDAQ,52813200000
219750,한국비티비,KOSDAQ,52734069310
307280,원바이오젠,KOSDAQ,52713078610
060850,영림원소프트랩,KOSDAQ,52688880000
078590,휴림에이텍,KOSDAQ,52457053425
250000,보라티알,KOSDAQ,52318180750
073110,엘엠에스,KOSDAQ,52307039400
016600,큐캐피탈,KOSDAQ,52226403816
006125,SK디스커버리우,KOSPI,52224292000
388610,지에프씨생명과학,KOSDAQ,52188496560
263020,디케이앤디,KOSDAQ,52162270420
043340,에쎈테크,KOSDAQ,52155000000
027740,마니커,KOSPI,52142718188
290120,DH오토리드,KOSDAQ,52140900455
199480,뱅크웨어글로벌,KOSDAQ,52002598800
064480,브리지텍,KOSDAQ,51873850000
430690,한싹,KOSDAQ,51861756520
087600,픽셀플러스,KOSDAQ,51857643300
096610,알에프세미,KOSDAQ,51550708615
434480,모니터랩,KOSDAQ,51457054000
263700,케어랩스,KOSDAQ,51350559000
466910,엔에이치스팩30호,KOSDAQ,51324000000
091590,남화토건,KOSDAQ,51303800000
464280,티디에스팜,KOSDAQ,51207800000
376290,씨유테크,KOSDAQ,51206750000
119500,포메탈,KOSDAQ,51180042240
464500,아이언디바이스,KOSDAQ,51145376265
320000,한울반도체,KOSDAQ,51116428650
000215,DL우,KOSPI,51089284500
020760,일진디스플,KOSPI,50984432422
025880,케이씨피드,KOSDAQ,50983366900
023960,에쓰씨엔지니어링,KOSPI,50968206500
286750,나노실리칸첨단소재,KOSDAQ,50893853773
263810,상신전자,KOSDAQ,50879815875
258610,케일럼,KOSDAQ,50823692759
097780,에코볼트,KOSDAQ,50796139104
081580,성우전자,KOSDAQ,50711627610
044960,이글벳,KOSDAQ,50693950830
011420,갤럭시아에스엠,KOSPI,50691344960
128540,에코캡,KOSDAQ,50578421700
393970,대진첨단소재,KOSDAQ,50428566500
123010,알엔티엑스,KOSDAQ,50374719830
300120,라온피플,KOSDAQ,50345584272
011300,우성머티리얼스,KOSPI,50344009675
051390,YW,KOSDAQ,50247503400
241840,에이스토리,KOSDAQ,50180368440
032960,동일기연,KOSDAQ,50139978750
263770,유에스티,KOSDAQ,50125863780
336060,웨이버스,KOSDAQ,50081408000
129890,앱코,KOSDAQ,50054616598
003060,에이프로젠바이오로직스,KOSPI,49800369095
335810,프리시젼바이오,KOSDAQ,49715631090
288980,모아데이타,KOSDAQ,49696963714
002920,유성기업,KOSPI,49663515000
186230,그린플러스,KOSDAQ,49632254460
290090,트윔,KOSDAQ,49626587560
481850,신한글로벌액티브리츠,KOSPI,49477581632
160550,NEW,KOSDAQ,49477525938
073570,리튬포어스,KOSDAQ,49413232261
140520,대창스틸,KOSDAQ,49395628620
001380,SG글로벌,KOSPI,49370629014
429270,시지트로닉스,KOSDAQ,48949663290
106240,파인테크닉스,KOSDAQ,48938219780
069410,엔텔스,KOSDAQ,48919034600
179530,애드바이오텍,KOSDAQ,48903880550
451700,엔에이치스팩29호,KOSDAQ,48790000000
037370,EG,KOSDAQ,48644842080
215380,우정바이오,KOSDAQ,48637474640
031310,아이즈비전,KOSDAQ,48447194332
019770,서연탑메탈,KOSDAQ,48405750000
373170,엠아이큐브솔루션,KOSDAQ,48364128000
206400,베노티앤알,KOSDAQ,48313083504
420570,제이투케이바이오,KOSDAQ,48300209580
347770,핌스,KOSDAQ,48228358620
011230,삼화전자,KOSPI,48201949275
239610,에이치엘사이언스,KOSDAQ,48151586950
006050,국영지앤엠,KOSDAQ,47980959125
363260,모비데이즈,KOSDAQ,47924015810
026040,제이에스티나,KOSDAQ,47860991000
083550,케이엠,KOSDAQ,47853262450
082660,코스나인,KOSDAQ,47827617120
224110,에이텍모빌리티,KOSDAQ,47654020680
418250,시큐레터,KOSDAQ,47629012750
450520,인스웨이브,KOSDAQ,47422264050
200780,비씨월드제약,KOSDAQ,47408863145
020180,대신정보통신,KOSDAQ,47305994365
101240,씨큐브,KOSDAQ,47302121580
057030,YBM넷,KOSDAQ,47225257815
052600,한네트,KOSDAQ,47122077500
153490,우리이앤엘하루틴,KOSDAQ,47104200000
080520,오디텍,KOSDAQ,47101254720
178780,일월지엠엘,KOSDAQ,47063967375
148250,알엔투테크놀로지,KOSDAQ,47022333540
023440,제이스코홀딩스,KOSDAQ,46964378481
363250,진시스템,KOSDAQ,46881184820
475460,미트박스,KOSDAQ,46812628500
050860,아세아텍,KOSDAQ,46800000000
220180,핸디소프트,KOSDAQ,46784796110
002880,디와이에이,KOSPI,46680447010
051630,진양화학,KOSPI,46640000000
351870,차이커뮤니케이션,KOSDAQ,46428270720
308170,씨티알모빌리티,KOSPI,46407900000
069460,대호에이엘,KOSPI,46322278464
022220,티케이지애강,KOSDAQ,46304353626
271830,팸텍,KOSDAQ,46299617140
024120,KB오토시스,KOSDAQ,46287500000
073540,에프알텍,KOSDAQ,46284000000
065650,하이퍼코퍼레이션,KOSDAQ,46192067250
014570,고려제약,KOSDAQ,46090000000
195500,마니커에프앤지,KOSDAQ,45936750000
049830,승일,KOSDAQ,45929518880
318020,포인트모바일,KOSDAQ,45822238200
204020,그리티,KOSDAQ,45806709360
256150,한독크린텍,KOSDAQ,45752750000
356890,싸이버원,KOSDAQ,45723380625
203450,유니온바이오메트릭스,KOSDAQ,45615982680
254120,자비스,KOSDAQ,45608582410
084870,TBH글로벌,KOSPI,45572149515
066910,손오공,KOSDAQ,45514551520
340810,시선AI,KOSDAQ,45505994960
032580,피델릭스,KOSDAQ,45457191808
080530,코디,KOSDAQ,45241363125
208860,다산디엠씨,KOSDAQ,45221364036
309930,조이웍스앤코,KOSDAQ,45105142416
005030,부산주공,KOSPI,45092532168
317240,TS트릴리온,KOSDAQ,45078019113
123570,이엠넷,KOSDAQ,44997677560
131760,파인텍,KOSDAQ,44995119988
008870,금비,KOSPI,44950000000
200230,텔콘RF제약,KOSDAQ,44916778724
065950,웰크론,KOSDAQ,44916001482
270520,앱튼,KOSDAQ,44822325516
074610,이엔플러스,KOSPI,44815400070
058110,멕아이씨에스,KOSDAQ,44620473400
383930,디티앤씨알오,KOSDAQ,44616606720
068050,팬엔터테인먼트,KOSDAQ,44587462360
008250,이건산업,KOSPI,44522461275
043200,파루,KOSDAQ,44437986845
359090,씨엔알리서치,KOSDAQ,44367393524
075970,동국알앤에스,KOSDAQ,44344000000
025750,한솔홈데코,KOSPI,44230264605
000760,이화산업,KOSPI,44212000000
003535,한화투자증권우,KOSPI,44160000000
288330,파라택시스코리아,KOSDAQ,44128768736
33637K,솔루스첨단소재1우,KOSPI,43962791600
133750,메가엠디,KOSDAQ,43818048144
038870,에코심플렉스,KOSDAQ,43726640880
228340,동양파일,KOSDAQ,43700000000
277410,인산가,KOSDAQ,43558646670
290520,신도기연,KOSDAQ,43407511450
387570,파인메딕스,KOSDAQ,43319430000
462510,라메디텍,KOSDAQ,43310587800
145270,케이탑리츠,KOSPI,43158575052
013810,스페코,KOSDAQ,43013804450
258790,소프트캠프,KOSDAQ,42935025912
046390,삼화네트웍스,KOSDAQ,42784376603
032790,엠젠솔루션,KOSDAQ,42783056596
406820,뷰티스킨,KOSDAQ,42479151785
012620,원일특강,KOSDAQ,42460000000
455180,케이지에이,KOSDAQ,42223905900
114630,폴라리스우노,KOSDAQ,42214821600
013720,THE CUBE&,KOSDAQ,42214731242
462980,아이지넷,KOSDAQ,42212721655
057680,티사이언티픽,KOSDAQ,42179112000
039290,인포뱅크,KOSDAQ,42165793300
221980,케이디켐,KOSDAQ,42082964000
045060,오공,KOSDAQ,41931385650
440320,오픈놀,KOSDAQ,41875800000
159910,에코글로우,KOSDAQ,41868388000
131100,티엔엔터테인먼트,KOSDAQ,41695014132
318410,비비씨,KOSDAQ,41664322500
398120,에스지헬스케어,KOSDAQ,41660251275
064520,테크엘,KOSDAQ,41640028506
296640,이노에이엑스,KOSDAQ,41633146080
075130,플랜티넷,KOSDAQ,41555800000
019490,엑시큐어하이트론,KOSPI,41349858070
475660,에스켐,KOSDAQ,41235142000
109820,진매트릭스,KOSDAQ,41093184600
014910,성문전자,KOSPI,41047928646
298060,풍전약품,KOSDAQ,40976344152
021880,메이슨캐피탈,KOSDAQ,40951590744
007720,소노스퀘어,KOSDAQ,40924982700
035200,프럼파스트,KOSDAQ,40868478000
195990,에이비프로바이오,KOSDAQ,40784836496
001000,신라섬유,KOSDAQ,40713434580
238490,힘스,KOSDAQ,40497804880
290270,휴네시온,KOSDAQ,40448299120
148780,비큐AI,KOSDAQ,40407756625
115160,휴맥스,KOSDAQ,40404770540
017040,광명전기,KOSPI,40390657180
270870,뉴트리,KOSDAQ,40204978880
005320,온타이드,KOSPI,40204905720
090150,아이윈,KOSDAQ,40200281280
140430,카티스,KOSDAQ,40192549328
086060,진바이오텍,KOSDAQ,40168388355
237750,피앤씨테크,KOSDAQ,40148988000
290560,파라택시스이더리움,KOSDAQ,40141100350
010640,진양폴리,KOSPI,40080000000
469750,아이비젼웍스,KOSDAQ,40003974441
257370,피엔티엠에스,KOSDAQ,39953030895
351320,넥사다이내믹스,KOSDAQ,39944673490
318000,KBG,KOSDAQ,39942819110
005820,원림,KOSPI,39915738900
452980,신한제11호스팩,KOSDAQ,39889550000
002360,SH에너지화학,KOSPI,39785875340
016670,디모아,KOSDAQ,39757512600
025440,DH오토웨어,KOSDAQ,39707916336
064090,인크레더블버즈,KOSDAQ,39694710510
169330,엠브레인,KOSDAQ,39564542880
187270,신화콘텍,KOSDAQ,39560995500
239340,이스트에이드,KOSDAQ,39552143444
002870,신풍,KOSPI,39433413600
285800,진영,KOSDAQ,39236471150
065370,위세아이텍,KOSDAQ,39208795740
376980,원티드랩,KOSDAQ,39065576000
464580,닷밀,KOSDAQ,39020908680
050120,ES큐브,KOSDAQ,38793285960
099390,브레인즈컴퍼니,KOSDAQ,38661012930
134790,시디즈,KOSPI,38660000000
353590,오토앤,KOSDAQ,38562332150
059100,아이컴포넌트,KOSDAQ,38536187000
263920,휴엠앤씨,KOSDAQ,38206156270
021650,한국큐빅,KOSDAQ,38096811790
056730,CNT85,KOSDAQ,38093149604
038620,위즈코프,KOSDAQ,38091920895
004365,세방우,KOSPI,38036167500
024070,WISCOM,KOSPI,38009566240
357430,마스턴프리미어리츠,KOSPI,37979107215
019175,신풍제약우,KOSPI,37833370000
317120,라닉스,KOSDAQ,37768500000
130500,GH신소재,KOSDAQ,37671684680
262840,아이퀘스트,KOSDAQ,37618350900
001810,무림SP,KOSDAQ,37611612500
045510,정원엔시스,KOSDAQ,37556034472
006200,한국전자홀딩스,KOSPI,37489311936
438700,버넥트,KOSDAQ,37446830400
066900,디에이피,KOSDAQ,37391962932
094860,네오리진,KOSDAQ,37388810846
024890,대원화성,KOSPI,37371731712
424760,벨로크,KOSDAQ,37321684179
177830,파버나인,KOSDAQ,37243304760
000040,KR모터스,KOSPI,37227704304
051380,피씨디렉트,KOSDAQ,37122974240
342870,오아,KOSDAQ,37115841570
001070,대한방직,KOSPI,37100000000
274400,이노시뮬레이션,KOSDAQ,36891161580
146060,율촌,KOSDAQ,36887953920
038880,아이에이,KOSDAQ,36707958309
303530,이노뎁,KOSDAQ,36696495000
377030,비트맥스,KOSDAQ,36681654800
017000,신원종합개발,KOSDAQ,36579264645
071850,캐스텍코리아,KOSDAQ,36464189814
301300,바이브컴퍼니,KOSDAQ,36438552240
462310,뉴키즈온,KOSDAQ,36423788450
187220,디티앤씨,KOSDAQ,36418788280
090370,메타랩스,KOSPI,36385750629
053290,NE능률,KOSDAQ,36357875400
291230,엔피,KOSDAQ,36290822825
002025,코오롱우,KOSPI,36263656250
060540,에스에이티,KOSDAQ,36246895422
196490,디에이테크놀로지,KOSDAQ,36245520080
225220,제놀루션,KOSDAQ,36230759648
115610,이미지스,KOSDAQ,36224526985
142760,모아라이프플러스,KOSDAQ,36221435820
049120,파인디앤씨,KOSDAQ,36045656920
013000,세우글로벌,KOSPI,35996108874
284620,카이노스메드,KOSDAQ,35965517911
377220,프롬바이오,KOSDAQ,35925390000
044480,빌리언스,KOSDAQ,35895358960
038530,케이바이오랩스,KOSDAQ,35871447570
009140,경인전자,KOSPI,35814171600
009810,플레이그램,KOSPI,35784695000
118000,메타케어,KOSPI,35729691712
068940,셀피글로벌,KOSDAQ,35720093048
900340,윙입푸드,KOSDAQ,35583966096
015260,에이엔피,KOSPI,35573254970
208710,포톤,KOSDAQ,35520455740
431190,케이쓰리아이,KOSDAQ,35410870660
027580,상보,KOSDAQ,35390404842
131220,대한과학,KOSDAQ,35371555050
016100,리더스코스메틱,KOSDAQ,35336653900
123840,뉴온,KOSDAQ,35328140385
263050,유틸렉스,KOSDAQ,35324626904
038950,파인디지털,KOSDAQ,35278193075
079170,한창산업,KOSDAQ,35204000000
002690,동일제강,KOSPI,35099322440
210120,캔버스엔,KOSDAQ,35047393188
048470,대동스틸,KOSDAQ,34981250000
006740,블루산업개발,KOSPI,34755108680
252500,세화피앤씨,KOSDAQ,34641135650
900310,컬러레이,KOSDAQ,34518462825
138070,신진에스엠,KOSDAQ,34411299064
333050,이노테나,KOSDAQ,34286363118
303030,지니틱스,KOSDAQ,34248960988
054220,비츠로시스,KOSDAQ,33950288388
089140,넥스턴앤롤코리아,KOSDAQ,33925458310
405920,나라셀라,KOSDAQ,33869339880
397810,애드포러스,KOSDAQ,33854651200
33626L,두산퓨얼셀2우B,KOSPI,33804916000
088790,진도,KOSPI,33795624960
109960,앱토크롬,KOSDAQ,33780758157
045300,성우테크론,KOSDAQ,33697703340
367000,플래티어,KOSDAQ,33552828000
198940,한주라이트메탈,KOSDAQ,33512684058
446070,유니드비티플러스,KOSPI,33478383325
310870,디와이씨,KOSDAQ,33472004478
014130,한익스프레스,KOSPI,33420000000
027040,서울전자통신,KOSDAQ,33402646560
033050,제이엠아이,KOSDAQ,33393825550
236810,엔비티,KOSDAQ,33356712090
115480,씨유메디칼,KOSDAQ,33222257784
023150,MH에탄올,KOSPI,33203367000
018680,서울제약,KOSDAQ,33112465960
024940,PN풍년,KOSDAQ,33050000000
047080,한빛소프트,KOSDAQ,32839984926
085810,알티캐스트,KOSDAQ,32838561030
900070,글로벌에스엠,KOSDAQ,32783820480
069140,누리플랜,KOSDAQ,32682415660
005360,모나미,KOSPI,32654546496
023790,동일스틸럭스,KOSDAQ,32648381633
039740,한국정보공학,KOSDAQ,32634875790
030720,동원수산,KOSPI,32576635000
032750,삼진,KOSDAQ,32557194810
008470,부스타,KOSDAQ,32526576000
148930,에이치와이티씨,KOSDAQ,32509805535
009460,한창제지,KOSPI,32459112384
002420,세기상사,KOSPI,32416817640
063760,이엘피,KOSDAQ,32404826750
096690,에이루트,KOSDAQ,32271239861
039310,세중,KOSDAQ,32256567260
131090,시큐브,KOSDAQ,32164528200
060380,동양에스텍,KOSDAQ,32130700000
377330,이지트로닉스,KOSDAQ,32112118530
003680,한성기업,KOSPI,32041097400
101000,KS인더스트리,KOSDAQ,32030693984
033250,체시스,KOSPI,31968000000
019570,플루토스,KOSDAQ,31756009698
019660,글로본,KOSDAQ,31653635910
067730,로지시스,KOSDAQ,31585355330
335870,윙스풋,KOSDAQ,31423887348
080470,성창오토텍,KOSDAQ,31353500000
010400,우진아이엔에스,KOSPI,31288310000
004870,티웨이홀딩스,KOSPI,31233124344
258830,세종메디칼,KOSDAQ,31223976612
304840,피플바이오,KOSDAQ,31197792573
354200,엔젠바이오,KOSDAQ,31072500250
068100,케이웨더,KOSDAQ,31011593600
457600,벡트,KOSDAQ,30978950000
465770,STX그린로지스,KOSPI,30978858240
432980,엠에프씨,KOSDAQ,30930271200
008775,호텔신라우,KOSPI,30827039000
091340,S&K폴리텍,KOSDAQ,30780786230
065770,CS,KOSDAQ,30747229920
191410,육일씨엔에쓰,KOSDAQ,30643637425
006570,대림통상,KOSPI,30602250000
188040,바이오포트,KOSDAQ,30415502000
139670,키네마스터,KOSDAQ,30355441500
328380,솔트웨어,KOSDAQ,30322558530
042040,케이피엠테크,KOSDAQ,30318387174
103230,에스앤더블류,KOSDAQ,30240000000
246250,에스엘에스바이오,KOSDAQ,30220617614
227610,아우딘퓨쳐스,KOSDAQ,30209513324
224060,더코디,KOSDAQ,30190223700
196700,웹스,KOSDAQ,30092881680
060900,에이전트AI,KOSDAQ,30052779690
372800,아이티아이즈,KOSDAQ,29943239195
083640,인콘,KOSDAQ,29922335135
002820,SUN&L,KOSPI,29880933930
069640,한세엠케이,KOSPI,29841130332
368600,아이씨에이치,KOSDAQ,29828788128
021040,대호특수강,KOSDAQ,29735540380
362990,드림인사이트,KOSDAQ,29653013110
405000,플라즈맵,KOSDAQ,29517634360
044780,에이치케이,KOSDAQ,29498224478
109670,씨싸이트,KOSDAQ,29474840100
318010,팜스빌,KOSDAQ,29338550600
032080,아즈텍WB,KOSDAQ,29292272527
418620,E8,KOSDAQ,29239752621
031510,오스템,KOSDAQ,29092000000
373110,엑셀세라퓨틱스,KOSDAQ,29037287526
222980,한국맥널티,KOSDAQ,28902485460
900110,이스트아시아홀딩스,KOSDAQ,28651676865
076080,웰크론한텍,KOSDAQ,28581607340
123750,알톤,KOSDAQ,28536769835
091970,나노캠텍,KOSDAQ,28519144571
034940,조아제약,KOSDAQ,28501440840
036480,대성미생물,KOSDAQ,28462000000
054090,삼진엘앤디,KOSDAQ,28403606016
032680,소프트센,KOSDAQ,28298324752
052300,오션인더블유,KOSDAQ,28281026848
355690,에이텀,KOSDAQ,28268045400
002355,넥센타이어1우B,KOSPI,28145000000
016920,카스,KOSDAQ,28109643818
093380,풍강,KOSDAQ,28007852355
037400,우리엔터프라이즈,KOSDAQ,27796746760
044380,주연테크,KOSPI,27727080260
240600,유진테크놀로지,KOSDAQ,27712604000
417180,핑거스토리,KOSDAQ,27709275717
131180,딜리,KOSDAQ,27618350000
101400,엔시트론,KOSDAQ,27616686160
007770,한일화학,KOSDAQ,27518400000
208350,지란지교시큐리티,KOSDAQ,27423814450
312610,에이에프더블류,KOSDAQ,27346798800
083660,CSA 코스믹,KOSDAQ,27330814665
279600,미디어젠,KOSDAQ,27312273230
208640,썸에이지,KOSDAQ,27291089784
004270,남성,KOSPI,27267756480
043220,티에스넥스젠,KOSDAQ,27227331360
226340,본느,KOSDAQ,27143215740
267790,배럴,KOSDAQ,27066367680
900100,애머릿지,KOSDAQ,27066137526
464680,KB제27호스팩,KOSDAQ,26971450000
023770,플레이위드,KOSDAQ,26750020050
900270,헝셩그룹,KOSDAQ,26649936768
331520,밸로프,KOSDAQ,26602075970
070590,인티큐브,KOSDAQ,26523764631
115530,씨엔플러스,KOSDAQ,26491522848
197140,디지캡,KOSDAQ,26481768390
193250,링크드,KOSDAQ,26470488132
005110,한창,KOSPI,26467434378
067010,이씨에스,KOSDAQ,26459055000
143210,핸즈코퍼레이션,KOSPI,26229020653
003495,대한항공우,KOSPI,26159198700
006345,대원전선우,KOSPI,26054728000
012170,아센디오,KOSPI,26006409936
079650,서산,KOSDAQ,26000000000
011090,에넥스,KOSPI,25676422348
001515,SK증권우,KOSPI,25646529270
121890,에스디시스템,KOSDAQ,25439827644
054940,엑사이엔씨,KOSDAQ,25377764220
353190,휴럼,KOSDAQ,25202188800
088290,이원컴포텍,KOSDAQ,25124629320
352940,인바이오,KOSDAQ,25050117650
101680,한국정밀기계,KOSDAQ,24917860000
415380,스튜디오삼익,KOSDAQ,24831255750
092600,앤씨앤,KOSDAQ,24757431279
060230,제이케이시냅스,KOSDAQ,24753962608
154030,아시아종묘,KOSDAQ,24726827350
225590,패션플랫폼,KOSDAQ,24326537900
115570,스타플렉스,KOSDAQ,24232981780
078860,스테이지원엔터,KOSDAQ,24130754625
130740,티피씨글로벌,KOSDAQ,24075709665
00499K,롯데지주우,KOSPI,23886128950
348030,모비릭스,KOSDAQ,23817424000
043360,디지아이,KOSDAQ,23760000000
009730,이렘,KOSDAQ,23471905002
113810,디젠스,KOSDAQ,23459568669
009310,참엔지니어링,KOSPI,23307603810
025890,한국주강,KOSPI,23297073540
238200,비피도,KOSDAQ,23231200000
001420,태원물산,KOSPI,23180000000
001685,대상우,KOSPI,23143066470
084440,유비온,KOSDAQ,23142827200
065150,대산F&B,KOSDAQ,23110448725
002680,한탑,KOSDAQ,23106511285
308100,형지글로벌,KOSDAQ,23062087680
083470,이엠앤아이,KOSDAQ,23047555320
365900,브이씨,KOSDAQ,22844687500
389680,유디엠텍,KOSDAQ,22834263285
032280,삼일,KOSDAQ,22666598820
137940,넥스트아이,KOSDAQ,22452044896
017250,인터엠,KOSDAQ,22434467822
028080,휴맥스홀딩스,KOSDAQ,22353183570
054410,케이피티유,KOSDAQ,22189970500
053060,세동,KOSDAQ,22107088588
048830,엔피케이,KOSDAQ,22075505217
050760,에스폴리텍,KOSDAQ,22019145944
098660,에스티오,KOSDAQ,21964214832
289010,아이스크림에듀,KOSDAQ,21963778200
275630,에스에스알,KOSDAQ,21908379360
045520,크린앤사이언스,KOSDAQ,21807500000
192390,윈하이텍,KOSDAQ,21612136611
080720,한국유니온제약,KOSDAQ,21562456300
110020,전진바이오팜,KOSDAQ,21559853560
018620,우진비앤지,KOSDAQ,21551412578
084180,수성웹툰,KOSDAQ,21526471053
065420,에스아이리소스,KOSDAQ,21473189700
230980,비유테크놀러지,KOSDAQ,21370407553
247660,나노씨엠에스,KOSDAQ,21350366800
291810,핀텔,KOSDAQ,21316335000
134060,이퓨쳐,KOSDAQ,21247008750
45226K,한화갤러리아우,KOSPI,21202631000
058450,한주에이알티,KOSDAQ,21031095540
154040,다산솔루에타,KOSDAQ,21001609980
014100,메디앙스,KOSDAQ,20862400000
065690,파커스,KOSDAQ,20596319246
215480,토박스코리아,KOSDAQ,20563200000
322780,코퍼스코리아,KOSDAQ,20552362532
019685,대교우B,KOSPI,20514901440
177350,베셀,KOSDAQ,20420263913
001770,SHD,KOSPI,20397801620
199730,바이오인프라,KOSDAQ,20333054060
060480,국일신동,KOSDAQ,20194890000
419540,비스토스,KOSDAQ,20164432147
096870,엘디티,KOSDAQ,20076937595
015020,이스타코,KOSPI,19883142400
060260,뉴보텍,KOSDAQ,19826741016
018700,바른손,KOSDAQ,19702183677
361670,삼영에스앤씨,KOSDAQ,19496743520
005257,녹십자홀딩스2우,KOSPI,19415470500
214610,롤링스톤,KOSDAQ,19197807380
043590,웰킵스하이텍,KOSDAQ,18860049590
051780,큐로홀딩스,KOSDAQ,18764775115
031860,디에이치엑스컴퍼니,KOSDAQ,18714758139
011080,형지I&C,KOSDAQ,18688740570
067770,세진티에스,KOSDAQ,18682419425
344860,이노진,KOSDAQ,18562290000
032980,바이온,KOSDAQ,18354952980
020400,대동금속,KOSDAQ,18146354540
035620,바른손이앤에이,KOSDAQ,18088841025
071950,코아스,KOSPI,18015995970
025870,신라에스지,KOSDAQ,17760000000
18064K,한진칼우,KOSPI,17713278000
008600,윌비스,KOSPI,17615839860
368970,오에스피,KOSDAQ,17586157050
009440,KC그린홀딩스,KOSPI,17568790596
108675,LX하우시스우,KOSPI,17487670200
069330,유아이디,KOSDAQ,17469233021
008290,원풍물산,KOSDAQ,17009957822
276730,한울앤제주,KOSDAQ,16988932649
005725,넥센우,KOSPI,16958826000
241820,피씨엘,KOSDAQ,16803871920
477380,미래에셋비전스팩4호,KOSDAQ,16686000000
482680,미래에셋비전스팩7호,KOSDAQ,16676450000
035290,골드앤에스,KOSDAQ,16448385600
012340,뉴인텍,KOSDAQ,16215948294
069920,엑시온그룹,KOSDAQ,16082982714
001795,대한제당우,KOSPI,16044831000
002070,비비안,KOSPI,16044607335
204210,스타에스엠리츠,KOSPI,15927568525
106520,노블엠앤비,KOSDAQ,15904036272
000087,하이트진로2우B,KOSPI,15878438900
0072Z0,KB제33호스팩,KOSDAQ,15762115000
008500,일정실업,KOSPI,15750000000
